Number of iterations;Stop Condition;Size of Population;Elitism Rate;Crossover Rate;Crossover Type;Mutation Rate;Mutation Step;D;Hg;L;Q;Final Fitness;Time;Verified
100;10.0;100;10;50.0;P;0.5;10;1928.0;1.0;9.0;86.0;1392.0857,1
100;10.0;100;10;50.0;P;1.0;10;1536.0;2.0;30.0;193.0;5132.7,1
100;10.0;100;10;50.0;P;5.0;10;1251.0;1.0;25.0;233.0;3238.4368,1
100;10.0;100;10;25.0;P;0.5;10;1030.0;1.0;60.0;239.0;4409.6387,1
100;10.0;100;10;25.0;P;1.0;10;781.0;1.0;17.0;285.0;3296.7183,1
100;10.0;100;10;25.0;P;5.0;10;1126.0;1.0;13.0;244.0;2765.5078,1
100;10.0;100;15;85.0;P;0.5;10;907.0;2.0;62.0;112.0;4026.774,1
100;10.0;100;15;85.0;P;1.0;10;1324.0;1.0;22.0;92.0;1862.3718,1
100;10.0;100;15;85.0;P;5.0;10;524.0;4.0;621.0;104.0;15828.063,1
100;10.0;100;15;50.0;P;0.5;10;738.0;3.0;16.0;267.0;7936.655,0
100;10.0;100;15;50.0;P;1.0;10;584.0;5.0;253.0;108.0;10289.268,1
100;10.0;100;15;50.0;P;5.0;10;706.0;1.0;26.0;188.0;2473.9646,1
100;10.0;100;15;25.0;P;0.5;10;965.0;1.0;47.0;247.0;3924.291,0
100;10.0;100;15;25.0;P;1.0;10;1128.0;1.0;3.0;92.0;956.3046,1
100;10.0;100;15;25.0;P;5.0;10;1536.0;1.0;32.0;110.0;2731.0947,0
100;15.0;100;5;85.0;P;0.5;10;458.0;3.0;102.0;60.0;3333.79,1
100;15.0;100;5;85.0;P;1.0;10;1077.0;1.0;93.0;134.0;4756.492,1
100;15.0;100;5;85.0;P;5.0;10;546.0;2.0;174.0;54.0;4353.074,1
100;15.0;100;5;50.0;P;0.5;10;1397.0;3.0;50.0;90.0;4912.417,1
100;15.0;100;5;50.0;P;1.0;10;2063.0;1.0;14.0;566.0;6190.7964,1
100;15.0;100;5;50.0;P;5.0;10;783.0;1.0;58.0;109.0;2610.3765,0
100;15.0;100;5;25.0;P;0.5;10;1748.0;1.0;33.0;145.0;3349.71,1
100;15.0;100;5;25.0;P;1.0;10;1211.0;1.0;10.0;393.0;4094.2673,1
100;15.0;100;5;25.0;P;5.0;10;941.0;2.0;103.0;230.0;7693.155,1
100;15.0;100;10;85.0;P;0.5;10;892.0;1.0;136.0;72.0;4932.4727,1
100;15.0;100;10;85.0;P;1.0;10;679.0;3.0;85.0;52.0;3454.752,1
100;15.0;100;10;85.0;P;5.0;10;489.0;1.0;23.0;92.0;1300.7288,0
100;15.0;100;10;50.0;P;0.5;10;740.0;3.0;79.0;68.0;3919.0845,1
100;15.0;100;10;50.0;P;1.0;10;358.0;1.0;174.0;107.0;4459.2197,1
100;15.0;100;10;50.0;P;5.0;10;1227.0;1.0;14.0;174.0;2194.109,1
100;15.0;100;10;25.0;P;0.5;10;968.0;1.0;127.0;214.0;6355.7754,0
100;15.0;100;10;25.0;P;1.0;10;1948.0;4.0;18.0;56.0;3268.4927,1
100;15.0;100;10;25.0;P;5.0;10;1576.0;1.0;97.0;114.0;6421.4497,1
100;15.0;100;15;85.0;P;0.5;10;785.0;1.0;30.0;118.0;1922.1296,0
100;15.0;100;15;85.0;P;1.0;10;814.0;1.0;111.0;53.0;3667.0347,1
100;15.0;100;15;85.0;P;5.0;10;1405.0;1.0;153.0;305.0;10389.968,1
100;15.0;100;15;50.0;P;0.5;10;877.0;1.0;14.0;60.0;978.87964,0
100;15.0;100;15;50.0;P;1.0;10;424.0;3.0;78.0;169.0;7008.193,1
100;15.0;100;15;50.0;P;5.0;10;1041.0;1.0;38.0;278.0;3998.875,1
100;15.0;100;15;25.0;P;0.5;10;864.0;1.0;164.0;80.0;5727.2124,0
100;15.0;100;15;25.0;P;1.0;10;636.0;1.0;42.0;216.0;3220.4912,1
100;15.0;100;15;25.0;P;5.0;10;351.0;1.0;12.0;149.0;2413.6045,0
100;1.0;500;5;85.0;P;0.5;10;709.0;1.0;10.0;89.0;1069.6763,3
100;1.0;500;5;85.0;P;1.0;10;759.0;1.0;1.0;101.0;955.54205,3
100;1.0;500;5;85.0;P;5.0;10;1261.0;1.0;3.0;83.0;887.6264,4
100;1.0;500;5;50.0;P;0.5;10;669.0;1.0;27.0;69.0;1271.355,3
100;1.0;500;5;50.0;P;1.0;10;491.0;2.0;28.0;80.0;1985.2621,3
100;1.0;500;5;50.0;P;5.0;10;1163.0;2.0;30.0;118.0;3375.5518,2
100;1.0;500;5;25.0;P;0.5;10;797.0;1.0;27.0;120.0;1867.9268,4
100;1.0;500;5;25.0;P;1.0;10;522.0;1.0;66.0;99.0;2210.3606,3
100;1.0;500;5;25.0;P;5.0;10;1279.0;1.0;51.0;103.0;3234.957,2
100;1.0;500;10;85.0;P;0.5;10;1134.0;1.0;19.0;141.0;2046.2812,2
100;1.0;500;10;85.0;P;1.0;10;1324.0;2.0;12.0;66.0;1758.285,3
100;1.0;500;10;85.0;P;5.0;10;1785.0;2.0;7.0;120.0;2619.3684,3
100;1.0;500;10;50.0;P;0.5;10;1326.0;1.0;16.0;136.0;1985.376,4
100;1.0;500;10;50.0;P;1.0;10;822.0;1.0;37.0;66.0;1674.0394,5
100;1.0;500;10;50.0;P;5.0;10;1219.0;1.0;1.0;133.0;1254.3848,3
100;1.0;500;10;25.0;P;0.5;10;681.0;1.0;21.0;153.0;1966.849,3
100;1.0;500;10;25.0;P;1.0;10;1281.0;1.0;11.0;244.0;2731.989,4
100;1.0;500;10;25.0;P;5.0;10;2062.0;1.0;2.0;73.0;807.994,3
100;1.0;500;15;85.0;P;0.5;10;1601.0;1.0;5.0;86.0;1063.0406,3
100;1.0;500;15;85.0;P;1.0;10;1259.0;1.0;10.0;112.0;1462.5337,3
100;1.0;500;15;85.0;P;5.0;10;1052.0;1.0;2.0;223.0;2130.994,4
100;1.0;500;15;50.0;P;0.5;10;730.0;1.0;23.0;210.0;2638.2878,3
100;1.0;500;15;50.0;P;1.0;10;734.0;2.0;24.0;111.0;2658.198,2
100;1.0;500;15;50.0;P;5.0;10;1269.0;1.0;39.0;186.0;3443.401,2
100;1.0;500;15;25.0;P;0.5;10;470.0;1.0;13.0;78.0;967.9431,3
100;1.0;500;15;25.0;P;1.0;10;724.0;1.0;87.0;186.0;4070.0706,2
100;1.0;500;15;25.0;P;5.0;10;1043.0;1.0;67.0;75.0;3144.7354,3
100;5.0;500;5;85.0;P;0.5;10;1706.0;1.0;11.0;67.0;1269.3906,4
100;5.0;500;5;85.0;P;1.0;10;482.0;1.0;30.0;94.0;1447.7959,4
100;5.0;500;5;85.0;P;5.0;10;715.0;1.0;26.0;84.0;1428.8806,5
100;5.0;500;5;50.0;P;0.5;10;1041.0;1.0;9.0;118.0;1406.982,4
100;5.0;500;5;50.0;P;1.0;10;1553.0;1.0;18.0;78.0;1693.1221,4
100;5.0;500;5;50.0;P;5.0;10;578.0;1.0;40.0;172.0;2620.905,4
100;5.0;500;5;25.0;P;0.5;10;1592.0;2.0;6.0;206.0;4081.5413,5
100;5.0;500;5;25.0;P;1.0;10;696.0;1.0;4.0;72.0;758.257,5
100;5.0;500;5;25.0;P;5.0;10;818.0;1.0;19.0;184.0;2276.4216,4
100;5.0;500;10;85.0;P;0.5;10;784.0;1.0;82.0;97.0;3162.6284,6
100;5.0;500;10;85.0;P;1.0;10;674.0;1.0;12.0;58.0;815.82874,5
100;5.0;500;10;85.0;P;5.0;10;966.0;1.0;19.0;162.0;2137.9805,5
100;5.0;500;10;50.0;P;0.5;10;1332.0;1.0;9.0;175.0;2017.6149,6
100;5.0;500;10;50.0;P;1.0;10;1603.0;1.0;26.0;98.0;2358.4087,5
100;5.0;500;10;50.0;P;5.0;10;1278.0;1.0;15.0;70.0;1311.2964,5
100;5.0;500;10;25.0;P;0.5;10;1048.0;1.0;6.0;100.0;1132.6849,3
100;5.0;500;10;25.0;P;1.0;10;1661.0;1.0;12.0;166.0;2211.434,4
100;5.0;500;10;25.0;P;5.0;10;892.0;1.0;9.0;138.0;1552.2446,5
100;5.0;500;15;85.0;P;0.5;10;802.0;1.0;10.0;144.0;1618.7749,5
100;5.0;500;15;85.0;P;1.0;10;1268.0;1.0;41.0;104.0;2777.6265,5
100;5.0;500;15;85.0;P;5.0;10;782.0;1.0;30.0;209.0;2834.6763,4
100;5.0;500;15;50.0;P;0.5;10;1798.0;1.0;1.0;220.0;2064.193,5
100;5.0;500;15;50.0;P;1.0;10;625.0;1.0;9.0;58.0;730.4264,5
100;5.0;500;15;50.0;P;5.0;10;521.0;1.0;37.0;100.0;1665.6018,4
100;5.0;500;15;25.0;P;0.5;10;527.0;1.0;31.0;106.0;1621.0249,5
100;5.0;500;15;25.0;P;1.0;10;1220.0;1.0;7.0;111.0;1310.9858,5
100;5.0;500;15;25.0;P;5.0;10;1517.0;1.0;6.0;158.0;1757.8221,5
100;10.0;500;5;85.0;P;0.5;10;944.0;1.0;48.0;86.0;2381.4204,6
100;10.0;500;5;85.0;P;1.0;10;1788.0;1.0;15.0;152.0;2325.9663,6
100;10.0;500;5;85.0;P;5.0;10;798.0;1.0;26.0;76.0;1426.2756,8
100;10.0;500;5;50.0;P;0.5;10;581.0;2.0;69.0;91.0;3113.6326,6
100;10.0;500;5;50.0;P;1.0;10;1644.0;1.0;1.0;201.0;1886.6714,6
100;10.0;500;5;50.0;P;5.0;10;1879.0;1.0;1.0;130.0;1246.9362,7
100;10.0;500;5;25.0;P;0.5;10;1168.0;1.0;46.0;84.0;2656.889,6
100;10.0;500;5;25.0;P;1.0;10;1116.0;1.0;19.0;153.0;2145.7244,6
100;10.0;500;5;25.0;P;5.0;10;613.0;1.0;5.0;251.0;2774.8823,6
100;10.0;500;10;85.0;P;0.5;10;525.0;1.0;75.0;147.0;3037.162,6
100;10.0;500;10;85.0;P;1.0;10;1140.0;1.0;2.0;120.0;1173.6498,7
100;10.0;500;10;85.0;P;5.0;10;748.0;1.0;1.0;220.0;2140.3538,5
100;10.0;500;10;50.0;P;0.5;10;274.0;3.0;51.0;63.0;2613.7944,5
100;10.0;500;10;50.0;P;1.0;10;1085.0;1.0;23.0;160.0;2344.4507,6
100;10.0;500;10;50.0;P;5.0;10;759.0;1.0;9.0;231.0;2475.592,5
100;10.0;500;10;25.0;P;0.5;10;1031.0;1.0;36.0;140.0;2590.1729,6
100;10.0;500;10;25.0;P;1.0;10;1654.0;1.0;1.0;260.0;2426.9976,6
100;10.0;500;10;25.0;P;5.0;10;774.0;2.0;9.0;50.0;1154.7183,6
100;10.0;500;15;85.0;P;0.5;10;1653.0;1.0;22.0;85.0;2052.9941,6
100;10.0;500;15;85.0;P;1.0;10;1444.0;1.0;20.0;172.0;2583.6228,5
100;10.0;500;15;85.0;P;5.0;10;906.0;1.0;12.0;89.0;1195.4829,6
100;10.0;500;15;50.0;P;0.5;10;736.0;1.0;13.0;175.0;1999.1692,7
100;10.0;500;15;50.0;P;1.0;10;460.0;1.0;19.0;52.0;796.5936,7
100;10.0;500;15;50.0;P;5.0;10;1081.0;1.0;29.0;245.0;3374.5552,7
100;10.0;500;15;25.0;P;0.5;10;803.0;1.0;45.0;85.0;2053.0454,7
100;10.0;500;15;25.0;P;1.0;10;2008.0;1.0;2.0;151.0;1512.9724,6
100;10.0;500;15;25.0;P;5.0;10;1977.0;1.0;19.0;125.0;2458.4233,6
100;15.0;500;5;85.0;P;0.5;10;1279.0;1.0;10.0;109.0;1442.0348,7
100;15.0;500;5;85.0;P;1.0;10;835.0;1.0;22.0;98.0;1545.8662,6
100;15.0;500;5;85.0;P;5.0;10;713.0;1.0;61.0;104.0;2504.3318,7
100;15.0;500;5;50.0;P;0.5;10;733.0;1.0;84.0;154.0;3655.4036,9
100;15.0;500;5;50.0;P;1.0;10;730.0;1.0;16.0;167.0;1995.8855,10
100;15.0;500;5;50.0;P;5.0;10;477.0;1.0;36.0;163.0;2541.1433,7
100;15.0;500;5;25.0;P;0.5;10;1905.0;1.0;7.0;147.0;1805.0825,7
100;15.0;500;5;25.0;P;1.0;10;812.0;1.0;16.0;88.0;1263.6449,7
100;15.0;500;5;25.0;P;5.0;10;938.0;1.0;47.0;76.0;2246.1602,7
100;15.0;500;10;85.0;P;0.5;10;752.0;1.0;11.0;164.0;1835.1042,8
100;15.0;500;10;85.0;P;1.0;10;1348.0;1.0;22.0;190.0;2778.195,7
100;15.0;500;10;85.0;P;5.0;10;587.0;1.0;50.0;61.0;1600.6519,8
100;15.0;500;10;50.0;P;0.5;10;1008.0;1.0;8.0;99.0;1186.6908,7
100;15.0;500;10;50.0;P;1.0;10;638.0;1.0;53.0;73.0;1869.3933,7
100;15.0;500;10;50.0;P;5.0;10;679.0;2.0;10.0;85.0;1794.845,7
100;15.0;500;10;25.0;P;0.5;10;462.0;2.0;69.0;55.0;2153.6172,6
100;15.0;500;10;25.0;P;1.0;10;1802.0;1.0;1.0;264.0;2466.3364,7
100;15.0;500;10;25.0;P;5.0;10;677.0;1.0;36.0;196.0;2814.392,7
100;15.0;500;15;85.0;P;0.5;10;410.0;1.0;45.0;66.0;1322.271,12
100;15.0;500;15;85.0;P;1.0;10;1185.0;1.0;7.0;187.0;2002.5109,6
100;15.0;500;15;85.0;P;5.0;10;1770.0;1.0;8.0;126.0;1643.3871,7
100;15.0;500;15;50.0;P;0.5;10;1464.0;1.0;29.0;67.0;2104.079,7
100;15.0;500;15;50.0;P;1.0;10;958.0;1.0;12.0;167.0;1943.2178,7
100;15.0;500;15;50.0;P;5.0;10;747.0;1.0;11.0;64.0;874.2551,8
100;15.0;500;15;25.0;P;0.5;10;1531.0;1.0;12.0;130.0;1828.919,6
100;15.0;500;15;25.0;P;1.0;10;1821.0;1.0;10.0;219.0;2633.1704,7
100;15.0;500;15;25.0;P;5.0;10;1163.0;1.0;10.0;80.0;1137.1049,7
1000;1.0;100;5;85.0;P;0.5;10;865.0;2.0;49.0;74.0;2840.829,0
1000;1.0;100;5;85.0;P;1.0;10;1470.0;1.0;39.0;651.0;8157.2056,1
1000;1.0;100;5;85.0;P;5.0;10;1703.0;4.0;14.0;66.0;3236.3623,0
1000;1.0;100;5;50.0;P;0.5;10;344.0;12.0;255.0;53.0;9152.689,1
1000;1.0;100;5;50.0;P;1.0;10;1441.0;1.0;22.0;275.0;3632.4712,0
1000;1.0;100;5;50.0;P;5.0;10;1621.0;1.0;7.0;551.0;5483.7383,1
1000;1.0;100;5;25.0;P;0.5;10;1028.0;1.0;29.0;75.0;1732.8977,1
1000;1.0;100;5;25.0;P;1.0;10;737.0;2.0;127.0;62.0;4430.806,0
1000;1.0;100;5;25.0;P;5.0;10;627.0;1.0;200.0;131.0;5797.6826,1
1000;1.0;100;10;85.0;P;0.5;10;616.0;1.0;44.0;141.0;2344.732,0
1000;1.0;100;10;85.0;P;1.0;10;822.0;1.0;8.0;78.0;944.1805,0
1000;1.0;100;10;85.0;P;5.0;10;778.0;1.0;142.0;111.0;4934.924,1
1000;1.0;100;10;50.0;P;0.5;10;1096.0;2.0;47.0;130.0;4182.623,0
1000;1.0;100;10;50.0;P;1.0;10;967.0;1.0;24.0;50.0;1272.148,1
1000;1.0;100;10;50.0;P;5.0;10;544.0;1.0;126.0;139.0;3990.192,0
1000;1.0;100;10;25.0;P;0.5;10;1324.0;11.0;49.0;93.0;11572.547,1
1000;1.0;100;10;25.0;P;1.0;10;1345.0;2.0;5.0;325.0;6174.506,0
1000;1.0;100;10;25.0;P;5.0;10;807.0;1.0;34.0;434.0;5714.686,1
1000;1.0;100;15;85.0;P;0.5;10;536.0;1.0;24.0;168.0;2245.419,0
1000;1.0;100;15;85.0;P;1.0;10;1530.0;1.0;42.0;394.0;5887.0903,1
1000;1.0;100;15;85.0;P;5.0;10;521.0;2.0;2.0;172.0;3398.9524,0
1000;1.0;100;15;50.0;P;0.5;10;1186.0;1.0;145.0;82.0;6804.599,1
1000;1.0;100;15;50.0;P;1.0;10;1523.0;1.0;76.0;223.0;6112.4863,0
1000;1.0;100;15;50.0;P;5.0;10;783.0;6.0;115.0;71.0;7047.369,1
1000;1.0;100;15;25.0;P;0.5;10;379.0;2.0;161.0;55.0;3287.9692,0
1000;1.0;100;15;25.0;P;1.0;10;1032.0;1.0;16.0;191.0;2340.5496,1
1000;1.0;100;15;25.0;P;5.0;10;920.0;1.0;50.0;85.0;2396.996,0
1000;5.0;100;5;85.0;P;0.5;10;903.0;3.0;182.0;87.0;8169.0957,2
1000;5.0;100;5;85.0;P;1.0;10;944.0;1.0;4.0;273.0;2701.2239,2
1000;5.0;100;5;85.0;P;5.0;10;696.0;2.0;128.0;165.0;6304.311,2
1000;5.0;100;5;50.0;P;0.5;10;1786.0;1.0;22.0;924.0;10035.038,1
1000;5.0;100;5;50.0;P;1.0;10;2007.0;1.0;24.0;502.0;6282.888,2
1000;5.0;100;5;50.0;P;5.0;10;1421.0;2.0;42.0;266.0;6952.0977,1
1000;5.0;100;5;25.0;P;0.5;10;925.0;4.0;7.0;151.0;5729.1157,2
1000;5.0;100;5;25.0;P;1.0;10;1895.0;2.0;6.0;189.0;3833.7454,2
1000;5.0;100;5;25.0;P;5.0;10;1407.0;1.0;34.0;197.0;3482.1667,1
1000;5.0;100;10;85.0;P;0.5;10;891.0;1.0;153.0;255.0;7334.8315,2
1000;5.0;100;10;85.0;P;1.0;10;808.0;1.0;68.0;490.0;7815.5234,2
1000;5.0;100;10;85.0;P;5.0;10;419.0;3.0;190.0;97.0;5949.577,1
1000;5.0;100;10;50.0;P;0.5;10;1297.0;1.0;12.0;371.0;3981.698,2
1000;5.0;100;10;50.0;P;1.0;10;1461.0;1.0;31.0;84.0;2358.5745,2
1000;5.0;100;10;50.0;P;5.0;10;1184.0;1.0;27.0;263.0;3552.2021,3
1000;5.0;100;10;25.0;P;0.5;10;696.0;5.0;85.0;54.0;4540.427,2
1000;5.0;100;10;25.0;P;1.0;10;928.0;1.0;55.0;726.0;10645.854,2
1000;5.0;100;10;25.0;P;5.0;10;1123.0;1.0;24.0;298.0;3721.7039,1
1000;5.0;100;15;85.0;P;0.5;10;629.0;1.0;5.0;138.0;1427.2548,2
1000;5.0;100;15;85.0;P;1.0;10;941.0;1.0;70.0;316.0;5405.464,2
1000;5.0;100;15;85.0;P;5.0;10;627.0;2.0;184.0;65.0;5268.468,2
1000;5.0;100;15;50.0;P;0.5;10;696.0;1.0;33.0;172.0;2476.1418,1
1000;5.0;100;15;50.0;P;1.0;10;1239.0;1.0;35.0;124.0;2657.1165,2
1000;5.0;100;15;50.0;P;5.0;10;1435.0;1.0;2.0;288.0;2735.6064,2
1000;5.0;100;15;25.0;P;0.5;10;779.0;2.0;141.0;115.0;5996.041,1
1000;5.0;100;15;25.0;P;1.0;10;710.0;1.0;44.0;76.0;1800.7151,2
1000;5.0;100;15;25.0;P;5.0;10;1504.0;4.0;57.0;76.0;5779.8057,1
1000;10.0;100;5;85.0;P;0.5;10;601.0;7.0;38.0;54.0;4243.1235,2
1000;10.0;100;5;85.0;P;1.0;10;682.0;1.0;12.0;156.0;1775.5273,2
1000;10.0;100;5;85.0;P;5.0;10;544.0;1.0;42.0;157.0;2479.0508,2
1000;10.0;100;5;50.0;P;0.5;10;1237.0;1.0;109.0;66.0;5349.722,2
1000;10.0;100;5;50.0;P;1.0;10;946.0;2.0;267.0;113.0;10972.457,2
1000;10.0;100;5;50.0;P;5.0;10;1324.0;1.0;107.0;199.0;6812.8184,2
1000;10.0;100;5;25.0;P;0.5;10;1670.0;1.0;76.0;212.0;6401.7266,1
1000;10.0;100;5;25.0;P;1.0;10;1161.0;1.0;25.0;386.0;4650.085,2
1000;10.0;100;5;25.0;P;5.0;10;1117.0;1.0;36.0;306.0;4273.919,2
1000;10.0;100;10;85.0;P;0.5;10;569.0;1.0;4.0;55.0;586.1964,2
1000;10.0;100;10;85.0;P;1.0;10;312.0;1.0;95.0;60.0;1885.2539,2
1000;10.0;100;10;85.0;P;5.0;10;1185.0;1.0;47.0;60.0;2507.207,1
1000;10.0;100;10;50.0;P;0.5;10;865.0;1.0;100.0;165.0;4601.8994,2
1000;10.0;100;10;50.0;P;1.0;10;737.0;1.0;103.0;237.0;5153.4375,1
1000;10.0;100;10;50.0;P;5.0;10;604.0;1.0;96.0;169.0;3866.6587,1
1000;10.0;100;10;25.0;P;0.5;10;943.0;11.0;45.0;53.0;6787.865,1
1000;10.0;100;10;25.0;P;1.0;10;611.0;3.0;165.0;84.0;5891.675,1
1000;10.0;100;10;25.0;P;5.0;10;762.0;5.0;152.0;79.0;7680.988,2
1000;10.0;100;15;85.0;P;0.5;10;454.0;7.0;97.0;62.0;5550.751,1
1000;10.0;100;15;85.0;P;1.0;10;1470.0;1.0;19.0;116.0;2038.3289,2
1000;10.0;100;15;85.0;P;5.0;10;939.0;3.0;64.0;211.0;7929.618,1
1000;10.0;100;15;50.0;P;0.5;10;293.0;3.0;285.0;75.0;6821.969,1
1000;10.0;100;15;50.0;P;1.0;10;1269.0;1.0;37.0;102.0;2581.934,2
1000;10.0;100;15;50.0;P;5.0;10;333.0;2.0;161.0;93.0;4719.6533,1
1000;10.0;100;15;25.0;P;0.5;10;779.0;2.0;72.0;256.0;6893.0176,2
1000;10.0;100;15;25.0;P;1.0;10;594.0;3.0;219.0;103.0;7519.455,1
1000;10.0;100;15;25.0;P;5.0;10;653.0;1.0;65.0;80.0;2241.392,1
1000;15.0;100;5;85.0;P;0.5;10;1837.0;3.0;31.0;113.0;5083.7607,1
